gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0.9988629899677298,-0.44048052465096016,1.0308119751530291,1.5262848536709828,-0.5504337095468115,0.32931584857255075,-1.2154091293915645,1.162877147400713,-0.17965929627372454,-0.32931584857255086,-0.8562464993775755,1.1266601825544065,-0.5245427224719251,-0.5245427224719251,-0.6342606923792201,-0.5245427224719251,1.366697833833395,-0.5245427224719251,-0.7301640465564714,-0.5245427224719251,1.5471982399881388,-0.5245427224719251,1.2535663410560174,-0.5245427224719251,1.2545670594227236,1.947959305156413,-0.565234126015857,-0.5242488324151184,-0.7158735270958645,-0.5403829371522673
0.9988629899677298,-0.44048052465096016,-0.9701090248311725,-0.6551856932831537,-1.283778825816746,0.32931584857255075,0.8227682150952752,-0.3052692170394322,-0.984605949665854,-0.32931584857255086,-0.8562464993775755,-0.8875790726293019,-0.5245427224719251,-0.5245427224719251,-0.6342606923792201,-0.5245427224719251,-0.7316906306898437,-0.5245427224719251,-0.7301640465564714,-0.5245427224719251,-0.6463295873498837,-0.5245427224719251,-0.7977240352174656,-0.5245427224719251,1.2545670594227236,-0.5133577469267021,-0.565234126015857,-0.5242488324151184,-0.7158735270958645,1.850539554912378
0.9988629899677298,-0.44048052465096016,-0.9701090248311725,-0.6551856932831537,0.6718081509030794,0.32931584857255075,0.8227682150952752,0.32109571045309,0.6247384150759376,-0.32931584857255086,1.1678879863764957,1.1266601825544065,-0.5245427224719251,-0.5245427224719251,-0.6342606923792201,-0.5245427224719251,-0.7316906306898437,-0.5245427224719251,-0.7301640465564714,-0.5245427224719251,-0.6463295873498837,-0.5245427224719251,-0.7977240352174656,-0.5245427224719251,-0.7970877224053211,-0.5133577469267021,-0.565234126015857,-0.5242488324151184,-0.7158735270958645,-0.5403829371522673
-1.0011383042956745,-0.44048052465096016,1.0308119751530291,-0.6551856932831537,0.4273597788131013,0.32931584857255075,-1.2154091293915645,0.7138165776904655,0.5606878575608707,-0.32931584857255086,1.1678879863764957,-0.8875790726293019,-0.5245427224719251,-0.5245427224719251,1.5766387733233622,-0.5245427224719251,1.366697833833395,-0.5245427224719251,-0.7301640465564714,-0.5245427224719251,1.5471982399881388,-0.5245427224719251,1.2535663410560174,-0.5245427224719251,1.2545670594227236,-0.5133577469267021,1.769178388163963,1.9074911343019743,-0.7158735270958645,-0.5403829371522673
0.9988629899677298,-0.44048052465096016,-0.9701090248311725,-0.6551856932831537,-1.283778825816746,0.32931584857255075,0.8227682150952752,-0.638336281658472,-0.9890194436872898,-0.32931584857255086,-0.8562464993775755,-0.8875790726293019,-0.5245427224719251,-0.5245427224719251,-0.6342606923792201,-0.5245427224719251,-0.7316906306898437,-0.5245427224719251,-0.7301640465564714,-0.5245427224719251,-0.6463295873498837,-0.5245427224719251,-0.7977240352174656,-0.5245427224719251,-0.7970877224053211,-0.5133577469267021,-0.565234126015857,-0.5242488324151184,1.3968947895821373,-0.5403829371522673
-1.0011383042956745,-0.44048052465096016,-0.9701090248311725,-0.6551856932831537,0.7532909415997389,0.32931584857255075,0.8227682150952752,-1.493374119187947,-0.5712525916880903,-0.32931584857255086,-0.8562464993775755,-0.8875790726293019,1.9064224078592993,1.9064224078592993,-0.6342606923792201,1.9064224078592993,-0.7316906306898437,1.9064224078592993,-0.7301640465564714,1.9064224078592993,-0.6463295873498837,1.9064224078592993,-0.7977240352174656,1.9064224078592993,-0.7970877224053211,1.947959305156413,-0.565234126015857,-0.5242488324151184,-0.7158735270958645,-0.5403829371522673
-1.0011383042956745,-0.44048052465096016,1.0308119751530291,-0.6551856932831537,-0.3874681281534927,0.32931584857255075,0.8227682150952752,0.2896117590711911,-0.28764717486786223,-0.32931584857255086,1.1678879863764957,-0.8875790726293019,-0.5245427224719251,-0.5245427224719251,-0.6342606923792201,-0.5245427224719251,-0.7316906306898437,-0.5245427224719251,-0.7301640465564714,-0.5245427224719251,1.5471982399881388,-0.5245427224719251,1.2535663410560174,-0.5245427224719251,1.2545670594227236,-0.5133577469267021,-0.565234126015857,1.9074911343019743,-0.7158735270958645,-0.5403829371522673
0.9988629899677298,2.27024793160244,1.0308119751530291,-0.6551856932831537,-0.5504337095468115,-3.0365984641631725,0.8227682150952752,-1.014486648168532,-0.7556092872302578,3.0365984641631725,-0.8562464993775755,-0.8875790726293019,-0.5245427224719251,-0.5245427224719251,-0.6342606923792201,-0.5245427224719251,1.366697833833395,-0.5245427224719251,1.369555245449434,-0.5245427224719251,-0.6463295873498837,-0.5245427224719251,-0.7977240352174656,-0.5245427224719251,-0.7970877224053211,-0.5133577469267021,-0.565234126015857,1.9074911343019743,-0.7158735270958645,-0.5403829371522673
0.9988629899677298,2.27024793160244,1.0308119751530291,1.5262848536709828,-0.4282095235018224,-3.0365984641631725,-1.2154091293915645,-0.8239258898044046,-0.6225237784545221,3.0365984641631725,-0.8562464993775755,-0.8875790726293019,-0.5245427224719251,-0.5245427224719251,1.5766387733233622,-0.5245427224719251,-0.7316906306898437,-0.5245427224719251,-0.7301640465564714,-0.5245427224719251,-0.6463295873498837,-0.5245427224719251,-0.7977240352174656,-0.5245427224719251,1.2545670594227236,-0.5133577469267021,-0.565234126015857,-0.5242488324151184,-0.7158735270958645,1.850539554912378
-1.0011383042956745,-0.44048052465096016,-0.9701090248311725,-0.6551856932831537,-0.06153696536685512,0.32931584857255075,0.8227682150952752,0.49508596808990174,0.046724402039727934,-0.32931584857255086,1.1678879863764957,1.1266601825544065,-0.5245427224719251,-0.5245427224719251,-0.6342606923792201,-0.5245427224719251,-0.7316906306898437,-0.5245427224719251,-0.7301640465564714,-0.5245427224719251,1.5471982399881388,-0.5245427224719251,-0.7977240352174656,-0.5245427224719251,-0.7970877224053211,-0.5133577469267021,-0.565234126015857,1.9074911343019743,-0.7158735270958645,-0.5403829371522673
